GT SKU,New SKU,350 Loc,Warehouse Qty,Forecasted Quantity,Item Cube,CuFt/Day
26236769,59326499,1,1,0,22.9687,0
26269975,59326819,0,1,0,32.625,0
26290838,59327260,1,1,0,80.7576,0
26018136,59328157,1,1,0,32.625,0
26205668,59331262,1,1,0,23.4375,0
26339137,59363520,0,1,0,26,0
26214968,59364313,0,1,0,70.88,0
26353315,59459561,0,1,0,27.5,0
26335637,59486878,1,1,0,40.6875,0
26300326,59551862,1,1,0,52.5,0
26300328,59551871,1,1,0,56.25,0
26297489,59654772,1,1,0,22.9687,0
26297446,59654785,1,1,0,22.9687,0
26250843,59688658,0,1,0,40.6875,0
26290039,59688662,0,1,0,10.125,0
26360130,59688672,1,1,0,7.875,0
26300554,59719916,1,1,0,31,0
26357115,59719927,1,1,0,1.25,0
26338403,59719984,0,1,0,24.375,0
26347813,59734456,0,1,0,24,0
26355873,59743656,0,1,0,23.4375,0
26354696,59775904,1,1,0,56.25,0
26371183,59807576,0,1,0,110,0
26371181,59807577,1,1,0,110,0
25143921,60020313,0,1,0,248.1875,0
25143503,60049222,0,1,0,14.625,0
26373570,60078737,1,1,0,56.25,0
26361445,60094654,0,1,0,81.2813,0
26359860,60094679,0,1,0,80.7576,0
26359861,60094701,0,1,0,81.2813,0
26360911,60094703,0,1,0,80.7576,0
26373548,60105881,1,1,0,56.25,0
26359835,60204781,1,1,0,81.2813,0
26354921,60241931,1,1,0,47.25,0
26388406,60283458,1,1,0,81.2812,0
26359760,60317838,0,1,0,7.875,0
26385653,60331917,1,1,0,81.2813,0
26383999,60331948,0,1,0,81.2813,0
26390323,60594767,0,1,0,36.25,0
26357777,60594802,0,1,0,28.125,0
26400340,60618224,0,1,0,40.6875,0
26400339,60618234,1,1,0,40.6875,0
25144315,60636980,0,1,0,67.375,0
26399252,60636998,1,1,0,40.6875,0
26414629,60665645,1,1,0,40.6875,0
26381197,60692972,0,1,0,40.6875,0
26438912,60721752,1,1,0,7.8125,0
26408222,60739270,1,1,0,32.625,0
26359599,60778278,1,1,0,24.375,0
26398838,61002126,0,1,0,31,0
26398834,61002136,0,1,0,24.375,0
26438946,61008951,0,1,0,32.625,0
26391973,61082068,1,1,0,56.25,0
26391984,61082069,1,1,0,26.4687,0
26411832,61188005,1,1,0,81.2812,0
26402537,61188041,1,1,0,31,0
26410863,61205514,1,1,0,81.2812,0
26454383,61297913,0,1,0,7.8125,0
26451871,61425102,0,1,0,24.375,0
26533672,62747525,0,1,0,7.875,0
26187472,59278931,0,0,0,33.75,0
23104909,59280842,0,0,0,23.625,0
24644609,59284306,0,0,0,32.625,0
24624296,59285203,0,0,0,3.125,0
24329429,59286478,0,0,0,23.4375,0
24545869,59286650,0,0,0,31.64,0
24510482,59286816,0,0,0,46.5,0
24510488,59286818,0,0,0,33.75,0
24510492,59286819,0,0,0,31,0
24491276,59287465,0,0,0,30.375,0
24400387,59288965,0,0,0,23.4375,0
26124858,59289148,0,0,0,2.81,0
26124866,59289151,0,0,0,24.375,0
26131627,59289207,0,0,0,58.5,0
26172108,59289601,0,0,0,11.25,0
26170404,59290217,0,0,0,31,0
24464170,59290461,0,0,0,23.4375,0
26121433,59291166,0,0,0,46.5,0
26159538,59291260,0,0,0,46.5,0
26159541,59291261,0,0,0,24,0
24643637,59292412,0,0,0,6.75,0
26309138,59293310,0,0,0,81.2813,0
26296299,59293343,0,0,0,23.4375,0
26298263,59293400,0,0,0,40.6875,0
26298279,59293402,0,0,0,23.4375,0
26298280,59293403,0,0,0,23.4375,0
26298289,59293404,0,0,0,34.125,0
26295544,59293434,0,0,0,11.925,0
26299267,59293441,0,0,0,80.7576,0
24642166,59293475,0,0,0,46.5,0
24626702,59293556,0,0,0,3.125,0
26186663,59294938,0,0,0,1.5,0
26181522,59295015,0,0,0,7.88,0
26181529,59295100,0,0,0,7.88,0
22711476,59295664,0,0,0,48,0
26165997,59295720,0,0,0,33.6875,0
26166811,59295721,0,0,0,14.0625,0
23189527,59296042,0,0,0,9,0
26169881,59296248,0,0,0,20,0
26169902,59296326,0,0,0,18.5625,0
26199360,59297040,0,0,0,56.25,0
26330977,59297155,0,0,0,56,0
26299450,59297212,0,0,0,40.6875,0
26299453,59297214,0,0,0,24.375,0
26311458,59297323,0,0,0,56.25,0
26341933,59297324,0,0,0,6.25,0
26274126,59297533,0,0,0,33.75,0
26274147,59297537,0,0,0,80.7576,0
26274941,59297545,0,0,0,7.875,0
26274942,59297546,0,0,0,7.875,0
26054774,59298235,0,0,0,28.125,0
26299548,59298651,0,0,0,73.3281,0
26297177,59298683,0,0,0,3,0
26311901,59298687,0,0,0,56.25,0
26310496,59298688,0,0,0,23.4375,0
25142913,59298754,0,0,0,248.0156,0
23730236,59299187,0,0,0,66,0
26181565,59299343,0,0,0,32.625,0
26264514,59299664,0,0,0,7.8125,0
26274940,59299677,0,0,0,7.875,0
21980241,59299808,0,0,0,24.375,0
26173891,59300461,0,0,0,32.625,0
26208147,59300674,0,0,0,7.875,0
26208109,59300675,0,0,0,7.875,0
26208115,59300678,0,0,0,7.875,0
26206169,59300681,0,0,0,1.5,0
26247500,59300708,0,0,0,32.625,0
26247620,59300710,0,0,0,10.9375,0
26206168,59300712,0,0,0,1.5,0
26204698,59301054,0,0,0,22.9687,0
26199995,59301089,0,0,0,35.9375,0
25142114,59301099,0,0,0,67.375,0
26204516,59301482,0,0,0,24.375,0
26268193,59301492,0,0,0,40.6875,0
26274122,59301500,0,0,0,23.4375,0
26166808,59301723,0,0,0,33.75,0
26255281,59302013,0,0,0,31,0
26279900,59302076,0,0,0,32.625,0
26292583,59302428,0,0,0,5.0625,0
26286035,59302439,0,0,0,32.5,0
26309147,59302509,0,0,0,80.7576,0
26301106,59302512,0,0,0,5.0625,0
26311462,59302520,0,0,0,56.25,0
26300154,59302527,0,0,0,7.8125,0
26305399,59302535,0,0,0,56.25,0
26310484,59302537,0,0,0,40.6875,0
26310491,59302540,0,0,0,31,0
26310497,59302541,0,0,0,23.4375,0
26311604,59302544,0,0,0,24.375,0
26299489,59302588,0,0,0,32.625,0
26291225,59302666,0,0,0,80.7576,0
26291226,59302667,0,0,0,80.7576,0
26299255,59302670,0,0,0,81.2813,0
26299256,59302671,0,0,0,81.2813,0
26325072,59302705,0,0,0,15,0
26307544,59302751,0,0,0,32.625,0
26297603,59302755,0,0,0,80.7576,0
26186665,59303085,0,0,0,7.8125,0
26291859,59303190,0,0,0,33.75,0
24606478,59303355,0,0,0,28.125,0
26181523,59303590,0,0,0,7.88,0
26247563,59303867,0,0,0,110,0
26247728,59303950,0,0,0,90,0
26247730,59303951,0,0,0,100,0
26182239,59304362,0,0,0,1.5,0
26131661,59304369,0,0,0,32.625,0
22901862,59304554,0,0,0,48,0
24606470,59304741,0,0,0,32.625,0
26172096,59305091,0,0,0,31,0
26244621,59305285,0,0,0,31,0
26295518,59305362,0,0,0,23.4375,0
26203988,59305426,0,0,0,7.875,0
26291224,59305452,0,0,0,80.96,0
26350144,59306026,0,0,0,7.875,0
26242789,59306285,0,0,0,27.5,0
26242796,59306288,0,0,0,33.75,0
26204522,59306442,0,0,0,46.5,0
26204524,59306443,0,0,0,24.375,0
26206403,59306451,0,0,0,46.5,0
26251147,59306458,0,0,0,23.4375,0
26251162,59306459,0,0,0,26.8125,0
26268197,59307106,0,0,0,40.6875,0
25142120,59307644,0,0,0,57.75,0
24642411,59307788,0,0,0,24.375,0
22550096,59307806,0,0,0,23.7344,0
25140702,59307896,0,0,0,151.9375,0
26317534,59307900,0,0,0,7.7343,0
26298273,59307948,0,0,0,31,0
23104905,59308076,0,0,0,30,0
26206439,59308509,0,0,0,31,0
26248707,59308720,0,0,0,7.875,0
26244609,59308780,0,0,0,26.8125,0
26231700,59309297,0,0,0,30,0
26363005,59309421,0,0,0,71.25,0
26363006,59309422,0,0,0,71.25,0
26297131,59309543,0,0,0,32.625,0
26297180,59309544,0,0,0,0.5,0
26303030,59309562,0,0,0,32.625,0
26309914,59309572,0,0,0,56.25,0
26310668,59309579,0,0,0,23.4375,0
26277742,59309580,0,0,0,32.625,0
26311410,59309586,0,0,0,29.9063,0
26303002,59309591,0,0,0,40.6875,0
25140696,59309592,0,0,0,182.875,0
26291235,59309595,0,0,0,80.7576,0
26113249,59309736,0,0,0,7.88,0
26207847,59309793,0,0,0,7.875,0
26287593,59309833,0,0,0,578.5313,0
26295941,59309836,0,0,0,23.4375,0
26295539,59309842,0,0,0,13.5,0
26295540,59309843,0,0,0,13.5,0
26208730,59309855,0,0,0,46.5,0
26194707,59310004,0,0,0,6.75,0
26213829,59310022,0,0,0,80.7576,0
26301776,59310059,0,0,0,31,0
26039899,59310092,0,0,0,2.81,0
26158987,59310153,0,0,0,31,0
26158998,59310155,0,0,0,11.925,0
26304167,59310178,0,0,0,42.25,0
26303471,59310180,0,0,0,31,0
26131621,59310232,0,0,0,30,0
26098883,59310276,0,0,0,23.4375,0
26211645,59310449,0,0,0,32.625,0
26236771,59310545,0,0,0,22.9687,0
26240418,59310566,0,0,0,45.5,0
26304698,59310577,0,0,0,7.875,0
26297123,59310580,0,0,0,33,0
26297135,59310582,0,0,0,40.6875,0
26306949,59310592,0,0,0,81.2813,0
26308442,59310595,0,0,0,816.1563,0
26301758,59310600,0,0,0,40.6875,0
26301762,59310601,0,0,0,40.6875,0
26299199,59310604,0,0,0,81.2813,0
26295509,59310609,0,0,0,24.375,0
26295533,59310615,0,0,0,42.25,0
26303327,59310629,0,0,0,26.8125,0
26182419,59319298,0,0,0,22.5,0
26172816,59319300,0,0,0,63.75,0
26136230,59319612,0,0,0,24.375,0
23112641,59323987,0,0,0,40.8,0
26136234,59324774,0,0,0,23.4375,0
26136240,59324775,0,0,0,11.8125,0
26228702,59325866,0,0,0,31,0
26197231,59326337,0,0,0,1.5,0
26267898,59326430,0,0,0,66.0156,0
26236766,59326496,0,0,0,22.9688,0
26236770,59326500,0,0,0,22.9687,0
26197228,59326596,0,0,0,1.5,0
26227340,59326599,0,0,0,66.0156,0
26248703,59326600,0,0,0,7.875,0
26251178,59326601,0,0,0,1.5,0
26206401,59326608,0,0,0,23.4375,0
26208142,59326651,0,0,0,7.875,0
26242916,59326693,0,0,0,7.875,0
26205663,59326791,0,0,0,24.375,0
26206172,59326809,0,0,0,1.5,0
26206150,59327063,0,0,0,5.0625,0
26350149,59327198,0,0,0,7.875,0
26279807,59327257,0,0,0,78.925,0
26247608,59327261,0,0,0,9.375,0
26247712,59327263,0,0,0,70,0
25140251,59327551,0,0,0,160.875,0
26306589,59327676,0,0,0,7.8125,0
26325176,59327689,0,0,0,81.2813,0
26297179,59327696,0,0,0,3,0
26291237,59327711,0,0,0,80.7576,0
26245851,59327893,0,0,0,13.5,0
26206238,59327920,0,0,0,27.5,0
26206239,59327921,0,0,0,36,0
26173039,59327964,0,0,0,36.45,0
26197195,59327976,0,0,0,56.25,0
26307520,59328047,0,0,0,80.7576,0
26350146,59328122,0,0,0,7.875,0
26018132,59328156,0,0,0,32.625,0
26076562,59328181,0,0,0,7.88,0
26066475,59329007,0,0,0,23.4375,0
26328316,59329830,0,0,0,540,0
26284050,59329837,0,0,0,28.125,0
26242797,59329908,0,0,0,33.75,0
26244627,59329950,0,0,0,46.5,0
26308448,59330748,0,0,0,56.25,0
26307675,59330753,0,0,0,563.5,0
26307925,59330754,0,0,0,81.2813,0
26292388,59330783,0,0,0,7.875,0
26292390,59330784,0,0,0,7.875,0
26330979,59330787,0,0,0,367.5,0
26299546,59330788,0,0,0,80.7576,0
26299711,59330795,0,0,0,40.6875,0
26299734,59330797,0,0,0,31,0
26300500,59330825,0,0,0,1.5,0
26300501,59330826,0,0,0,0.8999,0
26300503,59330828,0,0,0,0.9,0
26292386,59330834,0,0,0,7.875,0
25140226,59331037,0,0,0,315.5625,0
26353935,59331039,0,0,0,7.875,0
26236741,59331138,0,0,0,22.9687,0
26236501,59331197,0,0,0,7.875,0
26241920,59331257,0,0,0,31,0
26233993,59331265,1,0,0,31,0
26237037,59331268,0,0,0,12.0313,0
26301303,59331275,0,0,0,81.2813,0
26297136,59331278,0,0,0,40.6875,0
26310481,59331283,0,0,0,40.6875,0
26136226,59362905,0,0,0,46.5,0
20846111,59363153,0,0,0,1.5,0
26206739,59363420,0,0,0,19.25,0
26182135,59363722,0,0,0,4,0
26206740,59363935,0,0,0,19.25,0
26307676,59363963,0,0,0,356.25,0
26301550,59364253,0,0,0,31,0
26301578,59364257,0,0,0,45.5,0
26303000,59364258,0,0,0,31,0
26303004,59364259,0,0,0,24.375,0
26311616,59364269,0,0,0,15.75,0
26288227,59364272,0,0,0,24,0
26205671,59364319,0,0,0,31,0
26247686,59364387,0,0,0,46.5,0
26261094,59364395,0,0,0,24.375,0
26247673,59364411,0,0,0,23.44,0
26281138,59364414,0,0,0,20,0
26298435,59373604,0,0,0,7.875,0
26298437,59373605,0,0,0,7.875,0
26298406,59373609,0,0,0,7.875,0
26298412,59373617,0,0,0,7.875,0
26299049,59385535,0,0,0,1.25,0
26297382,59422668,0,0,0,5.0625,0
26325021,59459535,0,0,0,81.2813,0
26325151,59459547,0,0,0,81.2813,0
26353321,59459558,0,0,0,15,0
26353313,59459560,0,0,0,27.5,0
26327837,59459576,0,0,0,81.2813,0
26309065,59459578,0,0,0,81.2813,0
26301586,59459609,0,0,0,18.75,0
26303345,59459610,0,0,0,19.6875,0
26303341,59459611,0,0,0,11.925,0
26301582,59459617,0,0,0,11.9249,0
26335644,59486881,0,0,0,31,0
26346768,59494840,0,0,0,56.25,0
26346769,59494841,0,0,0,56.25,0
26307802,59494857,1,0,0,32.5,0
26346767,59494866,0,0,0,56.25,0
26356899,59494867,0,0,0,56.25,0
26360401,59494872,0,0,0,56.25,0
26309922,59494883,0,0,0,56.25,0
26309926,59494884,0,0,0,66.0156,0
26293299,59525560,0,0,0,32.625,0
26349835,59537398,0,0,0,32.625,0
26349837,59537399,0,0,0,32.625,0
26349838,59537400,0,0,0,32.625,0
26310186,59537402,0,0,0,32.625,0
26306058,59537407,0,0,0,28.125,0
26307810,59537412,0,0,0,32.625,0
26306643,59537435,0,0,0,32.625,0
26306055,59537450,0,0,0,25.3125,0
26303108,59537455,0,0,0,32.625,0
26322828,59537459,0,0,0,28.125,0
26304396,59537462,0,0,0,28.125,0
26311471,59537468,0,0,0,32.625,0
26322844,59537472,0,0,0,32.625,0
26299061,59537475,0,0,0,9.375,0
26299063,59537478,0,0,0,9.375,0
26299057,59537479,0,0,0,10.9375,0
26385429,59551838,0,0,0,9,0
26308845,59551840,0,0,0,54.4,0
26308855,59551875,0,0,0,27.9,0
26358935,59654753,0,0,0,11.8125,0
26302246,59654760,0,0,0,7.8125,0
26331504,59654774,0,0,0,22.9688,0
26297451,59654775,0,0,0,22.9688,0
26297465,59654779,0,0,0,22.9687,0
26297483,59654784,0,0,0,22.9688,0
26297471,59654792,0,0,0,22.9688,0
26301001,59654795,0,0,0,42.25,0
25142108,59688664,0,0,0,89.7188,0
26320141,59688685,0,0,0,7.875,0
26310457,59688687,0,0,0,7.875,0
25142215,59688690,0,0,0,89.25,0
25143096,59688695,0,0,0,114.75,0
26335661,59688697,0,0,0,11.25,0
26310456,59688700,0,0,0,7.875,0
26310458,59688701,0,0,0,7.875,0
26290038,59688707,0,0,0,10.125,0
26357117,59719922,0,0,0,24,0
26204185,59719930,0,0,0,11.925,0
26338990,59719941,0,0,0,22,0
26383192,59719943,0,0,0,6.75,0
26359357,59719944,0,0,0,5.0625,0
26359362,59719946,0,0,0,5.0625,0
26360432,59719947,0,0,0,31,0
26360456,59719949,0,0,0,40.6875,0
26359374,59719956,0,0,0,5.0625,0
26360440,59719961,0,0,0,23.4375,0
26360441,59719962,0,0,0,23.4375,0
26359866,59719970,0,0,0,5.0625,0
26359868,59719977,0,0,0,5.0625,0
26359867,59719980,0,0,0,5.0625,0
26347252,59734441,0,0,0,28.125,0
26347804,59734457,0,0,0,45.5,0
26347812,59734460,0,0,0,24,0
26387077,59743615,0,0,0,166.375,0
26387083,59743616,0,0,0,736.25,0
26388321,59743620,0,0,0,540,0
26395120,59743628,0,0,0,72.25,0
26299224,59743631,0,0,0,176.25,0
26362355,59775867,0,0,0,10.6875,0
26356269,59775875,0,0,0,56.25,0
26338432,59775878,0,0,0,7.875,0
26362363,59775883,0,0,0,18.75,0
26358814,59775885,0,0,0,7.875,0
26338424,59775891,0,0,0,10.6875,0
26342270,59775900,0,0,0,10.6875,0
26356268,59775903,0,0,0,56.25,0
26361037,59775905,0,0,0,10.125,0
26358904,59775910,0,0,0,3.75,0
26360409,59775918,0,0,0,2.0625,0
26362962,59775921,0,0,0,4.5937,0
26353999,59818451,0,0,0,40.6875,0
26359407,59818452,0,0,0,23.4375,0
26353995,59818453,0,0,0,29.9063,0
26347382,59818470,0,0,0,0.9,0
26347384,59818471,0,0,0,0.9,0
26347383,59818472,0,0,0,0.9,0
26347394,59818473,0,0,0,0.9,0
26347253,59846571,0,0,0,28.125,0
26347249,59846575,0,0,0,16.3125,0
26339207,59846577,0,0,0,117.4063,0
26346730,59846579,0,0,0,23.4375,0
26347238,59846582,0,0,0,40.6875,0
26346734,59846584,0,0,0,31,0
26347230,59846585,0,0,0,31,0
26401725,59860010,0,0,0,13.6562,0
26308861,59867834,0,0,0,39.375,0
26216757,59901191,0,0,0,9,0
25143797,59985169,0,0,0,182.875,0
26390738,60034113,0,0,0,110,0
26310442,60034116,0,0,0,22.9688,0
26310433,60034121,0,0,0,22.9687,0
26348835,60064414,0,0,0,2,0
26311691,60064415,0,0,0,1.1875,0
26385969,60078696,0,0,0,81.2813,0
26385970,60078698,0,0,0,80.7576,0
26385973,60078700,0,0,0,80.7576,0
26339204,60078705,0,0,0,56.25,0
26339200,60078708,0,0,0,56.25,0
26354483,60078709,0,0,0,81.28,0
26339206,60078717,0,0,0,56.25,0
26370073,60078721,0,0,0,56.25,0
26359248,60078727,0,0,0,7.875,0
26359244,60078729,0,0,0,10.6875,0
26359249,60078731,0,0,0,7.875,0
26370072,60078733,0,0,0,56.25,0
26355393,60094657,0,0,0,81.2813,0
26360534,60094658,0,0,0,7.8125,0
26360515,60094660,0,0,0,7.8125,0
26359030,60094662,0,0,0,81.2813,0
26358896,60094671,0,0,0,7.8125,0
26358897,60094672,0,0,0,7.8125,0
26360511,60094676,0,0,0,7.8125,0
26359347,60094684,0,0,0,81.2813,0
26360533,60094700,0,0,0,7.8125,0
26360509,60094715,0,0,0,7.8125,0
26360535,60094726,0,0,0,7.8125,0
26360545,60094727,0,0,0,7.8125,0
26360517,60094728,0,0,0,7.8125,0
26355688,60094730,0,0,0,81.2812,0
26373559,60105877,0,0,0,56.25,0
26373560,60105880,0,0,0,56.25,0
26373550,60105882,0,0,0,56.25,0
26412166,60204755,0,0,0,22.5,0
26355187,60204761,0,0,0,40.6875,0
26385982,60204766,0,0,0,81.2813,0
26385983,60204767,0,0,0,80.7576,0
26341924,60204783,0,0,0,81.2813,0
26337582,60204788,0,0,0,81.2812,0
26355181,60204801,0,0,0,31,0
26355335,60219544,0,0,0,32.625,0
26350423,60219550,0,0,0,32.625,0
26411879,60236051,0,0,0,364.2187,0
26250845,60241923,0,0,0,24.375,0
26391795,60241925,0,0,0,27.625,0
26354917,60241933,0,0,0,78.75,0
26354919,60241934,0,0,0,49.5,0
26297834,60241936,0,0,0,23.7343,0
26388408,60283461,0,0,0,81.2812,0
26373924,60297232,0,0,0,56.25,0
26437153,60297237,0,0,0,34.6875,0
26355240,60297242,0,0,0,86.0625,0
26355242,60297243,0,0,0,81.2813,0
26355249,60297245,0,0,0,81.2813,0
26396106,60317833,0,0,0,7.875,0
26359754,60317840,0,0,0,7.875,0
26359734,60317841,0,0,0,7.875,0
26359745,60317842,0,0,0,7.875,0
26359735,60317851,0,0,0,7.875,0
26359795,60317856,0,0,0,7.875,0
26359743,60317860,0,0,0,7.875,0
26434272,60317865,0,0,0,212.5,0
26388313,60331899,0,0,0,81.2812,0
26385415,60331902,0,0,0,81.2812,0
26385417,60331904,0,0,0,81.2812,0
26385194,60331909,0,0,0,81.2813,0
26385623,60331911,0,0,0,81.2813,0
26385658,60331918,0,0,0,81.2813,0
26388304,60331921,0,0,0,81.2812,0
26385636,60331938,0,0,0,80.7576,0
26385987,60331951,0,0,0,81.2813,0
26385191,60331953,0,0,0,81.2813,0
26385182,60331960,0,0,0,81.2813,0
26362968,60379957,0,0,0,1.5,0
26416241,60499922,0,0,0,61.875,0
26421241,60499924,0,0,0,120,0
26390324,60594768,0,0,0,32.625,0
26385229,60594774,0,0,0,32.625,0
26390559,60594780,0,0,0,81.2812,0
26393020,60594789,0,0,0,81.2812,0
26299775,60594797,0,0,0,-1,0
26359635,60594805,0,0,0,28.125,0
26350725,60594816,0,0,0,32.625,0
26357768,60594823,0,0,0,29,0
26359634,60594836,0,0,0,28.125,0
26348871,60609081,0,0,0,29.9062,0
26348872,60609082,0,0,0,23.4375,0
26348874,60609084,0,0,0,40.6875,0
26360120,60618208,0,0,0,7.875,0
26400317,60618229,0,0,0,26.8125,0
26400333,60618233,0,0,0,31,0
26399710,60618237,0,0,0,26.8125,0
26399711,60618239,0,0,0,23.4375,0
26398803,60618241,0,0,0,24.375,0
26398804,60618242,0,0,0,24.375,0
26398827,60618248,0,0,0,40.6875,0
25144311,60636979,0,0,0,57.75,0
26393769,60636984,0,0,0,27.5,0
26399254,60636999,0,0,0,26.25,0
26393771,60637002,0,0,0,27.5,0
26362712,60637023,0,0,0,12.5,0
26358872,60637025,0,0,0,40.6875,0
26393213,60637031,0,0,0,24.375,0
26393212,60637033,0,0,0,29.9062,0
26391994,60656260,0,0,0,81.2812,0
26401215,60656263,0,0,0,81.2812,0
26397122,60656267,0,0,0,81.2812,0
26395425,60665639,0,0,0,20,0
26395407,60665640,0,0,0,29.9062,0
26395419,60665641,0,0,0,34.375,0
26441806,60665715,0,0,0,4,0
26381189,60692951,0,0,0,29.9062,0
26393176,60692960,0,0,0,31,0
26393076,60692963,0,0,0,31,0
26410981,60692966,0,0,0,32.625,0
26393182,60692969,0,0,0,1.25,0
26360599,60692984,0,0,0,40.6875,0
26362300,60692997,0,0,0,40.6875,0
26412324,60721745,1,0,0,12.375,0
26438911,60721758,0,0,0,7.8125,0
26452526,60721760,0,0,0,7.8125,0
25143905,60721767,0,0,0,75.9688,0
26399696,60730156,0,0,0,2,0
26402017,60730162,0,0,0,5.0625,0
26399728,60730168,0,0,0,5.0625,0
26395494,60757329,0,0,0,107.5,0
26395492,60757330,0,0,0,107.5,0
26407233,60757332,0,0,0,31.68,0
26410954,60757345,0,0,0,32.625,0
26421239,60778279,0,0,0,56.7187,0
26399722,60794689,0,0,0,9,0
26393194,60794697,0,0,0,9,0
26359597,60794718,0,0,0,30,0
26421247,60794719,0,0,0,72,0
26421251,60794720,0,0,0,73.125,0
26410966,60794747,0,0,0,32.625,0
26347800,60806558,0,0,0,29.9063,0
26449026,60806569,0,0,0,7.5937,0
26391975,60879230,0,0,0,56.25,0
26470650,60898649,0,0,0,284.375,0
26476591,60898653,0,0,0,504,0
26410611,60955843,0,0,0,10.6875,0
26410616,60955845,0,0,0,15.3125,0
26410629,60955847,0,0,0,7.8125,0
26410631,60955848,0,0,0,7.8125,0
26397114,60955850,0,0,0,10.6875,0
26410608,60955853,0,0,0,10.6875,0
26410612,60955854,0,0,0,7.8125,0
26410617,60955855,0,0,0,7.8125,0
26465839,60955858,0,0,0,7.8125,0
26398682,60970908,0,0,0,7.875,0
26397003,60970909,0,0,0,7.875,0
26407651,60970910,0,0,0,7.875,0
26407653,60970911,0,0,0,7.875,0
26398679,60970912,0,0,0,7.875,0
26395943,60970917,0,0,0,3.5,0
26395724,60970928,0,0,0,7.875,0
26397311,60970929,0,0,0,7.875,0
26398680,60970949,0,0,0,7.875,0
26395711,60970951,0,0,0,7.875,0
26397012,60970959,0,0,0,7.875,0
26410265,61002124,0,0,0,81.2813,0
26408263,61008938,0,0,0,0.8999,0
26408262,61008939,0,0,0,0.8999,0
26408257,61008941,0,0,0,0.8999,0
26438947,61008953,0,0,0,32.625,0
26400095,61023876,0,0,0,7.875,0
26410974,61023877,1,0,0,32.625,0
26400087,61023878,0,0,0,19.6875,0
26438455,61023883,0,0,0,11.8125,0
26439812,61023884,0,0,0,15,0
26439816,61023885,0,0,0,10.6875,0
26439814,61023899,0,0,0,5,0
26449033,61082071,0,0,0,10,0
26411882,61082072,0,0,0,7.5,0
26391982,61099761,0,0,0,56.25,0
26401938,61134689,0,0,0,2.75,0
26401936,61134690,0,0,0,1.3125,0
26410662,61134691,0,0,0,5.0625,0
26401934,61134694,0,0,0,4.5937,0
26438503,61164839,0,0,0,56.25,0
26426997,61164849,0,0,0,56.25,0
26402544,61188004,0,0,0,40.6875,0
26402525,61188011,0,0,0,24.375,0
26410639,61188015,0,0,0,56,0
26412998,61188017,0,0,0,31,0
26414523,61188018,0,0,0,32,0
26414209,61188020,0,0,0,31,0
26414217,61188021,0,0,0,32,0
26414215,61188026,0,0,0,40.6875,0
26400495,61188031,0,0,0,29.9062,0
26411827,61188032,0,0,0,81.2812,0
26408297,61188035,0,0,0,26.8125,0
26414519,61188043,0,0,0,31,0
26408299,61188050,0,0,0,24.375,0
26414520,61188058,0,0,0,31,0
26412360,61205519,0,0,0,81.2812,0
26438383,61205521,0,0,0,81.2812,0
26438376,61205530,0,0,0,81.2812,0
26439848,61205534,0,0,0,81.2812,0
26410365,61205536,0,0,0,81.2812,0
26438375,61205546,0,0,0,81.2812,0
26440309,61230575,0,0,0,7.875,0
26454036,61230580,0,0,0,7.875,0
26455021,61259766,0,0,0,7.875,0
26410643,61287475,0,0,0,81.2812,0
26448733,61287480,0,0,0,56.25,0
26448734,61287482,0,0,0,56.25,0
26448183,61297915,0,0,0,56.25,0
26454385,61297918,0,0,0,7.8125,0
26448741,61373222,0,0,0,56.25,0
26448739,61373236,0,0,0,56.25,0
26439093,61411290,0,0,0,40.625,0
26439084,61411294,0,0,0,24,0
26451490,61425117,0,0,0,5.0625,0
26407746,61444017,0,0,0,28.125,0
26407747,61444018,0,0,0,28.125,0
26412398,61462080,0,0,0,22.9687,0
26412402,61462082,0,0,0,22.9687,0
26455022,61462094,0,0,0,7.875,0
26449363,61549839,0,0,0,80.7576,0
26442203,61595892,0,0,0,27.5,0
26438495,61595898,0,0,0,24.75,0
26438499,61595902,0,0,0,25,0
26442211,61595903,0,0,0,48.75,0
26438530,61619843,0,0,0,40.6875,0
26402009,61787915,0,0,0,5.0625,0
26470508,61787960,0,0,0,31,0
26461144,61787981,0,0,0,32.625,0
26460671,61787982,0,0,0,28.125,0
26460679,61788002,0,0,0,28.125,0
26435843,61851889,0,0,0,72.25,0
26477461,61923392,0,0,0,81.2812,0
26439136,61966675,0,0,0,25,0
26451899,61995473,0,0,0,7.875,0
26480788,61995483,0,0,0,56.25,0
26480790,61995505,0,0,0,26.4687,0
26473987,62031015,0,0,0,81.2812,0
26410667,62083058,0,0,0,5.0625,0
26480469,62099798,0,0,0,56.25,0
26461147,62156684,0,0,0,32.625,0
26339213,62176136,0,0,0,23.6096,0
26335626,62176137,0,0,0,74.375,0
26413787,62218547,0,0,0,23.4375,0
26413791,62218549,0,0,0,31,0
25144398,62332584,0,0,0,371.25,0
26291867,62378837,0,0,0,22.9687,0
26558418,62532068,0,0,0,81.2812,0
26558414,62532069,0,0,0,81.2812,0
26361001,62668238,0,0,0,24.375,0
26533668,62747522,0,0,0,7.875,0
26533682,62747528,0,0,0,7.88,0
26537119,62747551,0,0,0,7.875,0
26517955,62747554,0,0,0,32.625,0
26546122,62764295,0,0,0,-1,0
26556955,62830690,0,0,0,-1,0
26556957,62830691,0,0,0,-1,0
26407383,59985173,0,-1,0,21,0
